entname,PERSON_PMS_002,COM_CICI_035,COM_CICI_037,LRB_020,LRB_007,LRB_001,LRB_022,LRB_011,LRB_013,LRB_009,TAX_TW_015,TAX_TW_016,TAX_TW_017,TAX_TW_001,TAX_TW_024,TAX_TW_004,TAX_TW_003,TAX_TW_018,TAX_TW_025,TAX_TW_019,TAX_TW_020,TAX_TW_027,TAX_TW_022,TAX_TW_023,OPT_ARCSS_001,DWSBJN_002,DEBT_DMP_021,DEBT_DMP_025,NSDJ_016,TAX_TW_009,TAX_TW_028,JUSTICE_JNP_023,JUSTICE_JNP_024,JUSTICE_JNP_025,JUSTICE_JNP_026,JUSTICE_JNP_027,JUSTICE_JNP_028,JUSTICE_JNP_029,JUSTICE_JNP_030,JUSTICE_JNP_031,JNSHJXYHB_002,JNSHJXYYBMD_002,JUSTICE_JE_009,JUSTICE_JNP_022,SHTZXY_002,LRB_002,LRB_004,LRB_021,LRB_023,COM_CIBI_006,COM_CIBI_033,XWQY_001,TAX_TW_029,TAX_TW_030,COM_CIBI_002,LRB_024,LRB_025,LRB_026,ZCFZB_034,TAX_TW_031,DL_002
8826,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8827,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8828,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8829,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8830,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8831,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8832,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8833,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8834,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8835,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8836,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8837,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8838,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8839,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8840,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8841,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8842,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8843,2,0,0,0.729622,0.024458,2,133.36,32664589.88,283832.61,798902.45,6778,8004,10596,53731.97,14.52,46346.02,-0.13412023,6772,6772,8140,11560,35784,4779,4626,1742.32,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008689,0.024458,0.025424,-1272.33,8.83,2,1,93,41,50,-0.65,0.38,1.98,35.11,0.58,0
8864,3,1,0,0.386016,-0.124746,2,27.95,6846544.18,-509.97,-854076.35,15188,8130,7565,68465.98,11.74,94707.215,-0.433924288,15179,15179,7723,7052,35784,70038,82175,9582.76,11,0,0,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000074,-0.124746,-0.134296,1360.2,4.42,2,0,93,41,1000,-3.29,-2.75,0.97,-12.11,-0.39,0
8895,2,0,0,-6.505635,0.011056,1.95,6.25,1530126.54,-5.69,16071.77,13512,21918,26723,11225.39,8.23,13200.805,-0.296607164,13504,13504,21208,26015,35784,70038,28041,871.16,1,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000004,0.010504,0.016489,-25.6,5.17,1,1,0,0,500,1.12,2.12,-13.87,-11,0.03,0
8897,2,0,0,-0.333416,0.00815,1.923137,8.24,2017416.68,88.92,15178.81,19470,24650,28928,10901.85,1.88,10438.215,-0.0533507,19460,19460,24511,28669,35784,15976,21914,1742.32,2,0,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000044,0.007524,0.008261,-24.17,3.67,1,0,110,32,100,1.12,2.12,-0.92,-3,0.84,0
8941,2,0,0,-4.410158,-0.129019,2,1.48,361936.63,-76.47,-46696.8,19360,41045,37726,2244.69,0.35,2820.695,-0.450015559,19350,19350,40936,37276,35784,22209,28204,2613.48,3,0,0,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000211,-0.129019,-0.184558,74.37,6.08,1,1,105,75,50,-3.41,-2.88,-11.25,-38.67,-0.45,0
8994,2,0,0,-0.208849,0.003965,1.95,138.51,33925120.95,-2086.92,127787.7,4247,4552,4558,144816.14,24.15,156018.535,-0.177011001,4238,4238,4371,4430,35784,11288,5754,14194.4,16,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000062,0.003767,0.004108,-203.51,17.42,1,0,55,32,1100,-0.82,0.12,-0.5,25,0.42,0
9089,2,0,0,-1.276144,-0.179452,2,1.08,265571.74,-135.21,-47657.32,7366,14680,12703,30723.47,4.87,46769.625,-0.580328795,7361,7361,14071,12999,35784,70038,8285,1386,1,0,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000509,-0.179452,-0.721828,75.9,3,1,0,56,6,50,-5.35,-6.12,-3.25,-3.44,-0.87,0
9155,2,0,0,-1.271138,-0.010199,2,39.8,5600752.65,1510.62,-57121.29,577,817,911,146609.72,28.41,169235.52,-0.275625602,574,574,792,856,7378,839,1620,18626.04,14,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027,-0.010199,-0.013035,56,6.25,2,1,46,42,200,1.54,2.31,-2.63,5.9,0.26,0
9210,1,0,0,0.31717,-0.203858,2,8.13,4501143.18,34460.86,-917594.75,3718,4059,2539,50945.86,2.92,146274.855,-0.789134734,3711,3711,3957,2500,11152,16895,2260,23591.52,27,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007656,-0.203858,-0.230366,-917594.75,19.42,2,1,39,78,50,-6.33,-7,0.97,889.6,-2.43,0
9239,2,3,1,-1.455233,-0.003986,2,88.92,21779950.73,100.62,-86825.51,908,69798,81807,-1203170.05,-178.15,-599342.345,-269.2438087,903,903,69793,81804,35784,70038,82175,15187.72,17,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000005,-0.003986,-0.004118,138.28,6.08,1,1,11,13,318,1.18,2.12,-3.65,-9.33,-867.52,0
9316,2,0,0,-2.141931,0.010642,1.944762,15.44,3782334.12,-2360.7,38027.23,17519,10709,13729,60678.79,10.05,41604.48,1.285850387,17509,17509,10518,13449,35784,10399,13825,2268,2,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000624,0.010054,0.011008,-60.56,13.58,2,1,55,32,51,-3.71,-3.25,-5.12,7,5.16,0
9388,1,0,0,1.131406,-0.132778,2,5.97,3306263.08,111993.19,-438997.4,1653,3111,2719,133112.84,9.32,154537.82,-0.243517152,1649,1649,3013,2624,11152,16895,18602,7706.81,8,0,0,1,1,14,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.033873,-0.132778,-0.143836,-438997.4,24.08,2,1,61,69,150,-2.89,-2.25,3.53,6,-0.04,0
9401,2,0,0,10.583324,0.013453,1.95,8.65,1217622.51,947.04,15561.2,3959,5791,6188,7887.37,1.56,9818.415,-0.424539149,3953,3953,5691,6174,7378,3623,3820,1764,2,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000778,0.01278,0.01504,-15.26,9.25,1,1,107,68,50,-1.03,-0.06,3725.37,1.2,-0.11,0
9414,2,0,0,-1.148187,0.007558,1.949778,7.3,1786921.02,1308.98,12827.69,22457,26377,24924,9558.66,1.56,14231.58,-0.536404165,22445,22445,25730,24932,35784,25594,17319,2613.48,3,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000733,0.007179,0.00774,-20.43,5.67,1,1,75,58,50,-3.59,-3.12,-2.85,12.22,-0.74,0
9442,3,0,0,-1.907775,-0.041777,2.007826,13.69,7579939.66,34,-319148.9,3045,2874,2310,159260.94,9.1,198863.905,-0.350524791,3038,3038,2808,2230,11152,3050,3399,11810.2,13,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004,-0.042104,-0.050205,-319148.9,16.17,2,1,61,69,50,-4.78,-4.75,-6,-20.6,-0.52,0
9470,2,0,0,-1.11101,-0.013168,2,6.89,1688035.92,705.22,-22227.95,16623,11625,7852,6844.85,1.14,62603.5,-0.946932528,16613,16613,11289,8237,35784,16114,4324,6098.12,7,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418,-0.013168,-0.017514,35.4,9.75,2,1,55,32,300,-6.59,-9.75,-2.8,-9.11,-2.06,0
9477,2,2,1,3.446499,-0.096226,2.04604,11.75,1653156.91,-222.19,-166400.97,1626,1387,1559,81118.95,15.55,94279.75,-0.293170116,1623,1623,1320,1506,7378,2846,2018,2649.78,3,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000134,-0.100656,-0.244826,163.14,6.42,1,1,46,42,100,-1.51,-0.56,7.45,-141.4,0.24,0
9498,2,0,0,0.85797,-0.223777,2,11.29,6252224.69,2074.75,-1399106.43,2638,2784,2693,156849.4,8.98,176131.47,-0.197346305,2631,2631,2696,2596,11152,16895,18602,22650.16,26,0,0,4,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332,-0.223777,-0.258632,-1399106.43,17.42,2,1,24,45,2500,5.33,6.25,2.69,9,0.13,0
9554,2,0,0,-0.608356,0.011952,1.95,6.54,1602130.22,1007.59,18191.84,34829,34246,9387,5273.21,0.96,75262.83,-0.964429804,34828,34828,35192,8970,35784,14937,14920,1175.3,1,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000629,0.011355,0.011638,-28.97,5.33,1,1,93,41,50,-5,-5.38,-1.52,0.33,-2.1,0
9581,0,0,0,-0.772849,-0.007386,2.009034,0.6,334979.29,132.45,-2496.35,8031,12872,13828,587.24,0.59,608.695,-0.147828358,8017,8017,12566,13557,11152,7706,9729,3519.24,4,0,0,3,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395,-0.007452,-0.008493,-2496.35,2.17,1,0,58,51,300,29.11,23.25,-2.41,136.8,0.35,0
9626,2,0,0,1.415714,0.004049,1.757581,73.97,18117351.88,184301.43,55573.79,1686,2358,3033,350933.55,83.55,281277.035,0.549137962,1680,1680,2236,2897,35784,9580,5770,9190.79,10,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010173,0.003067,0.003492,-88.51,5.67,1,1,73,21,1000,3.82,4.38,10.7,2.67,2.77,0
9634,3,0,0,-0.705688,0.012214,1.75,2436237.59,2436237.59,1698.78,22316.41,793,431,342,22049.92,0.81,106582.24,-0.903760512,793,793,435,319,794,204,199,23161.33,24,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000697,0.00916,0.016475,22316.41,7.25,2,1,6,38,5000,-2.21,-1.5,-1.48,0.64,-2.6,0
9639,2,0,0,-0.482257,0.017051,1.942336,143.39,20175957.02,11949.67,324178.39,1392,907,679,127578.48,25.26,177139.495,-0.556348082,1388,1388,902,728,7378,787,336,873.76,1,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000592,0.016068,0.018387,-317.82,13.33,2,1,5,10,5000,-2.17,-1.44,-0.96,1.9,-0.47,0
9652,2,0,0,-5.572857,0.013178,1.95,18.92,10479677,-1588.7,131200.18,4070,6310,6598,28877.34,1.65,26915.805,0.157210369,4062,4062,6165,6418,11152,16895,18602,3484.64,4,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000152,0.012519,0.01315,131200.18,12.75,1,1,93,41,200,5.44,6.5,-16.69,-43,1.7,0
9680,2,0,0,-0.482308,0.002199,1.95,112.39,27526160.93,438,57496.46,8962,10810,10323,42157.98,7.03,61405.405,-0.519187187,8955,8955,10528,10129,35784,13685,10673,4355.8,5,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000016,0.002089,0.002123,-91.57,8.42,1,1,103,41,1000,3.35,4,-1.2,-3.89,-0.68,0
9712,2,0,0,-2.136599,-0.101876,2,4.71,1154673.7,-90.84,-117633.4,16634,11308,10074,53702.87,8.92,61639.68,-0.228146318,16624,16624,10858,9463,35784,70038,82175,2613.48,3,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.000079,-0.101876,-0.131277,187.34,11.17,2,1,11,12,60,-1.18,-0.25,-5.35,-12.22,0.26,0
9779,2,0,0,-0.741162,0.008877,1.95,100.55,40095631.02,76487.31,338141.29,309,339,318,2073571.42,226.65,2948327.725,-0.470357723,308,308,296,274,8705,659,587,23490.88,19,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001908,0.008433,0.010451,-563.57,6.42,1,1,77,26,1000,-2.1,-1.45,-1.42,3260.6,-0.27,0
9883,2,0,0,-1.705101,0.003388,1.95,4.09,2266967.59,-58.23,7296.13,10812,11885,11841,1767.78,0.45,2677.225,-0.507124993,10811,10811,11678,11601,11152,16895,18602,3484.64,4,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000026,0.003218,0.003456,7296.13,3.83,2,1,61,52,30,-1.56,-0.5,-5.22,109.8,-1.22,0
9912,2,0,0,-0.354941,-0.110224,2,2.38,583439.25,622.66,-64308.95,24358,45029,41570,1340.46,0.21,3302.945,-0.745422501,24344,24344,43602,40282,35784,70038,82175,871.16,1,0,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001067,-0.110224,-0.11907,102.42,3.58,1,0,19,19,500,-0.24,0.75,-0.87,15.56,-1.42,0
9958,2,3,1,-2.069323,-0.00778,2,4.74,1159791.51,263.29,-9023.34,25573,40817,41635,2685.46,0.43,2622.39,-0.173539323,25558,25558,39752,41313,35784,70038,28968,2880.87,3,0,0,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227,-0.00778,-0.01027,14.37,8.67,1,1,11,13,100,-4.35,-4.25,-5.4,-5.56,0.45,0
9991,2,0,0,-1.983946,-0.001698,2,110.08,26962475.44,2077.05,-45794.52,4187,4576,4127,149899.09,25.1,171837.81,-0.277148704,4178,4178,4395,4016,35784,11434,5131,4383.5,5,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000077,-0.001698,-0.001791,72.93,16.42,2,1,110,32,100,-1.35,-0.38,-5.77,-19.89,0.1,0
10107,2,0,0,-42.06351,0.003564,2,28.33,6937795.76,-477.81,24724.75,16875,26982,35628,12425.31,2.07,6212.655,32.14388221,16865,16865,26191,34746,35784,70038,33193,871.16,1,0,0,3,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000069,0.003564,0.003608,-39.38,3.25,2,0,22,21,50,6,6,-105.15,-53.22,104.68,0
10110,2,0,0,-0.593888,-0.234214,2,4.35,1064617.87,102.55,-249348.39,35244,69282,81450,-65724.22,-4.72,-137407.38,0.683211306,35243,35243,69276,81445,35784,70038,22036,6191.64,7,0,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000096,-0.234214,-0.246877,397.11,8,2,1,61,69,50,-2,-1.12,-1.47,-9.67,-1.19,0
10112,2,0,0,-0.694077,-0.084558,2.011384,6.73,1648862.29,-401.7,-141011.98,14255,26519,13919,12513.43,2.08,22394.825,-0.645293145,14247,14247,26135,15817,35784,19652,4762,876.7,1,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000244,-0.085521,-0.088309,224.58,8.25,2,1,61,69,110,-1.24,-0.25,-1.72,-2.89,-1.1,0
10113,2,0,0,32.648321,0.05846,1.962106,21.26,5208179.59,2116.13,292932.9,35514,69463,81449,-307998.01,-45.62,-184158.44,-4.106163461,35513,35513,69459,81443,35784,70038,82175,1742.32,2,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000406,0.056245,0.067893,-466.52,3,1,0,55,32,30,23,15.62,78.42,6.89,14.26,0
10139,2,0,0,-0.132878,0.002916,1.965109,341.61,83668248.52,590312.3,235473.41,6728,6764,6036,87759.56,14.48,100423.915,-0.353138862,6722,6722,7196,6166,35784,2816,4136,871.16,1,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.007055,0.002814,0.002846,-375.01,4.67,1,1,55,32,100,0.71,1.75,-0.3,6.89,-0.13,0
10298,2,0,0,-0.366599,-0.274567,2,6.42,1572385.34,73146.12,-431725.36,6591,20196,26880,17355.4,2.98,13746.985,0.71181932,6585,6585,19520,25862,35784,70038,82175,1766.52,2,0,0,2,1,15,0,3,3,3,3,3,3,3,3,0,0,0,1,0,0.046519,-0.274567,-0.267534,687.56,9.58,1,1,61,29,1000,12.35,10.12,-0.92,-5.89,3.29,0
10356,0,0,0,0.695919,0.010067,1.943694,192.09,76597091.17,19404.88,727695.87,119,341,432,2442279.17,278.24,2058216.11,0.442303636,118,118,298,389,8705,1242,1793,42466.06,44,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253,0.0095,0.009924,-1212.83,21,2,0,91,67,8018,-0.46,0.55,1.15,-49.8,2.19,0
10371,2,0,0,-0.230375,-0.036794,2,20.73,4064338.76,-2392.66,-149543.14,2311,2404,1998,78515.18,10.43,74297.115,0.120380199,2307,2307,2285,1843,9032,17919,20875,10149.7,11,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000589,-0.036794,-0.040003,102.71,22.83,1,1,61,52,300,0.35,1.3,-0.52,18.33,1.41,0
10385,2,0,0,-3.000468,-0.02313,2,1.55,380419.81,1601.37,-8799.14,16672,33597,34388,5345.54,0.85,5904.275,-0.200121503,16662,16662,32852,33628,35784,27350,31061,871.16,1,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004209,-0.02313,-0.023617,14.01,7.42,1,1,61,69,50,-1.41,-0.5,-7.77,0.56,0.35,0
10411,3,0,0,0.32458,0.009032,1.95,234.04,57322361.02,73681.89,491872.42,2669,2704,3288,285924.64,49.09,234005.275,0.289951158,2663,2663,2720,3311,35784,1845,2484,13067.4,15,0,0,1,1,17,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0.001285,0.008581,0.008954,-783.35,11.58,2,1,111,41,1200,1.12,2.12,0.8,9.44,1.94,0
10466,2,0,0,-0.545367,0.061534,1.95,2.52,617787.56,970.15,36114.15,13288,18271,8248,24882.95,3.97,74700.99,-0.80665909,13280,13280,17634,7833,35784,30159,14231,2142,2,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157,0.058457,0.090544,-57.52,9.17,2,1,61,69,100,-2.71,-2,-1.38,-1.44,-1.61,0
10477,2,0,0,-0.300514,0.009346,1.768983,0.33,180699.82,1108.26,1298.69,7757,10498,9353,2565.9,0.14,6450.465,-0.795585885,7742,7742,10617,9489,11152,4705,4894,871.16,1,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006133,0.007187,0.011579,1298.69,16.75,1,1,82,36,200,-10,-14.25,6.25,-54,-2.48,0
10612,2,0,0,-11.860765,-0.010799,2,9.33,2284156.35,1274.62,-24667.73,12068,18943,17380,21030.37,3.53,27058.105,-0.36436947,12059,12059,18300,16558,35784,70038,82175,879.81,1,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558,-0.010799,-0.011376,39.29,16.08,1,1,1,32,50,-1.06,-0.12,-0.87,-10.44,-0.16,0
10757,2,0,0,-0.935724,-0.002504,2,16.2,3968511.04,1866.98,-9938.38,22512,21978,8523,19600.84,3.26,84823.33,-0.872390506,22500,22500,21283,8097,35784,70038,14119,5226.96,6,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047,-0.002504,-0.003167,15.83,8.33,2,1,82,36,1777,-0.29,0.75,-2.35,-1.78,-1.81,0
10786,2,1,0,-1.117947,0.017071,2,0.85,209106.11,216.04,3569.74,16768,26740,23924,5493.53,0.87,10448.655,-0.64336481,16758,16758,25948,22900,35784,70038,82175,871.16,1,0,0,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001033,0.017071,0.029945,-5.69,6.58,1,1,83,32,500,-4.88,-5.25,-2.8,-10,-1.06,0
10825,2,0,0,-1.362565,-0.00908,2.091344,6.81,1667644.41,897.03,-16525.07,3833,11000,11284,54331.8,18.94,48786,0.217565165,3825,3825,10720,10739,35784,13644,23365,1742.32,2,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000538,-0.009909,-0.011167,26.32,10.33,2,1,61,69,100,-2.82,-2.12,-3.5,4.89,1.71,0
10951,2,0,0,-0.658305,0.038237,1.91949,16.49,1676961.33,-49.76,58959.73,2118,4954,4413,20231.89,5.09,28792.94,-0.611729212,2113,2113,6212,4631,8186,1140,1863,875.49,1,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00003,0.035159,3.548181,-71.1,7,1,1,46,42,1200,-0.89,0.15,-1.34,4.88,-0.15,0
10992,2,0,0,-0.315333,-0.031489,2,146.44,1157403.58,533.6,-36445.26,21,133,180,17002.08,26.45,9141.4,12.27540758,20,20,122,173,450,956,1136,3628.8,4,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461,-0.031489,-0.036908,10.33,5.58,1,1,61,69,100,1.87,2.19,-1.36,-1.05,19.61,0
11114,2,0,0,0.04323,0.015006,1.95,110.1,15492550.05,1310.04,220853.28,3337,5613,4774,6664.5,1.31,4809.945,-0.633345052,3330,3330,6558,6313,7378,1242,1035,871.16,1,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000085,0.014255,0.014517,-216.52,4.83,1,1,113,32,200,-1.66,-0.75,0.14,3.5,-0.66,0
11116,2,0,0,-0.63361,0.004348,1.831521,11.55,2829741.1,215.77,10230.79,17615,22174,25161,13735.59,2.26,12890.835,-0.130551555,17605,17605,22844,26027,35784,9936,13240,871.16,1,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000076,0.003615,0.003834,-16.29,6.92,1,1,86,2,50,1.06,2,-1.7,-7.56,0.58,0
